Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
0,3,1,0.32143754712239253,0.0,0.0,0.015411575213749286,False,True
1,1,0,0.5853229454636844,0.125,0.16666666666666666,0.10257896680493714,False,True
0,1,1,0.4093993465694898,0.0,0.0,0.009759350042902102,False,True
0,3,1,0.5853229454636844,0.0,0.0,0.017566830077223785,False,True
1,2,0,0.34656948982156316,0.125,0.0,0.04684488020593009,False,False
1,3,0,0.18321186227695402,0.0,0.0,0.014102260811993537,False,False
0,3,1,0.24604171902488062,0.0,0.0,0.019217721730481106,False,True
0,3,1,0.2334757476752953,0.0,0.0,0.015411575213749286,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015411575213749286,False,True
1,2,0,0.3088715757728072,0.0,0.16666666666666666,0.050748620223090936,False,True
0,3,1,0.4093993465694898,0.0,0.0,0.015411575213749286,False,True
0,3,0,0.2711736617240512,0.0,0.0,0.02052723131923771,False,True
0,2,1,0.34656948982156316,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.3088715757728072,0.0,0.0,0.013760683560491965,False,True
0,3,0,0.4847951746670017,0.0,0.8333333333333333,0.05684821399990475,True,False
0,2,1,0.33400351847197784,0.0,0.0,0.025374310111545468,False,True
1,1,0,0.2334757476752953,0.0,0.0,0.05855610025741262,False,True
0,3,0,0.34656948982156316,0.125,0.3333333333333333,0.04577135170121086,False,True
1,1,1,0.32143754712239253,0.0,0.0,0.05855610025741262,False,False
0,3,1,0.39683337521990447,0.0,0.0,0.015126992566498259,True,False
